visit_id,date,item_id,item_name,type,pairing_tag,price,profit
V001025,2026-04-23,S05,松露薯條,副食,Fried,180.0,129.6
V001025,2026-04-23,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001025,2026-04-23,W06,Negroni,酒水,Cheese,350.0,266.0
V001025,2026-04-23,W06,Negroni,酒水,Cheese,350.0,266.0
V001026,2026-04-23,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001026,2026-04-23,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001026,2026-04-23,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001026,2026-04-23,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001026,2026-04-23,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001026,2026-04-23,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001026,2026-04-23,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001027,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001027,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001027,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001027,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001028,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001028,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001028,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001028,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001028,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001028,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001029,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001029,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001029,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001029,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001029,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001029,2026-04-24,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001029,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001030,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001030,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001030,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001030,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001030,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001030,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001030,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001030,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001030,2026-04-24,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001030,2026-04-24,W06,Negroni,酒水,Cheese,350.0,266.0
V001030,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001030,2026-04-24,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001030,2026-04-24,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001030,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001030,2026-04-24,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001030,2026-04-24,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001031,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001031,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001031,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001031,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001031,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001031,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001031,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001031,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001031,2026-04-24,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001032,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001032,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001032,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001032,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001032,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001032,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001032,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001032,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001032,2026-04-24,W06,Negroni,酒水,Cheese,350.0,266.0
V001033,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001033,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001033,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001033,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001033,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001033,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001033,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001034,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001034,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001034,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001034,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001034,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001034,2026-04-24,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001034,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001034,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001035,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001035,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001035,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001035,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001035,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001035,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001035,2026-04-24,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001035,2026-04-24,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001035,2026-04-24,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001035,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001036,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001036,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001036,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001036,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001036,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001036,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001036,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001036,2026-04-24,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001036,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001036,2026-04-24,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001036,2026-04-24,W06,Negroni,酒水,Cheese,350.0,266.0
V001037,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001037,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001037,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001037,2026-04-24,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001037,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001037,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001037,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001037,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001037,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001037,2026-04-24,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001037,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001037,2026-04-24,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001037,2026-04-24,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001038,2026-04-24,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001038,2026-04-24,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001038,2026-04-24,W12,季節水果特調,酒水,Universal,340.0,261.8
V001039,2026-04-24,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001039,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001039,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001039,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001039,2026-04-24,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001039,2026-04-24,W12,季節水果特調,酒水,Universal,340.0,261.8
V001039,2026-04-24,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001039,2026-04-24,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001039,2026-04-24,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001039,2026-04-24,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001040,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001040,2026-04-24,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001040,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001040,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001040,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001040,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001040,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001040,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001040,2026-04-24,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001040,2026-04-24,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001040,2026-04-24,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001041,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001041,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001041,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001041,2026-04-24,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001041,2026-04-24,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001041,2026-04-24,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001041,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001041,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001041,2026-04-24,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001041,2026-04-24,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001041,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001041,2026-04-24,W12,季節水果特調,酒水,Universal,340.0,261.8
V001041,2026-04-24,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001042,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001042,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001042,2026-04-24,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001042,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001043,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001043,2026-04-24,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001043,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001043,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001043,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001043,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001043,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001043,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001043,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001043,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001043,2026-04-24,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001043,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001043,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001043,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001043,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001043,2026-04-24,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001043,2026-04-24,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001044,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001044,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001044,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001044,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001044,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001044,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001044,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001044,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001044,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001044,2026-04-24,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001044,2026-04-24,W12,季節水果特調,酒水,Universal,340.0,261.8
V001044,2026-04-24,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001044,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001044,2026-04-24,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001044,2026-04-24,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001044,2026-04-24,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001044,2026-04-24,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001045,2026-04-24,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001045,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001045,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001045,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001045,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001045,2026-04-24,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001045,2026-04-24,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001045,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001045,2026-04-24,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001045,2026-04-24,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001045,2026-04-24,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001046,2026-04-24,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001046,2026-04-24,S05,松露薯條,副食,Fried,180.0,129.6
V001046,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001046,2026-04-24,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001046,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001046,2026-04-24,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001047,2026-04-24,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001047,2026-04-24,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001047,2026-04-24,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001047,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001047,2026-04-24,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001047,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001047,2026-04-24,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001047,2026-04-24,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001047,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001047,2026-04-24,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001047,2026-04-24,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001047,2026-04-24,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001047,2026-04-24,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001047,2026-04-24,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001048,2026-04-25,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001048,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001048,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001048,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001048,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001049,2026-04-25,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001049,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001049,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001049,2026-04-25,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001049,2026-04-25,W12,季節水果特調,酒水,Universal,340.0,261.8
V001049,2026-04-25,W05,氣泡酒(杯),酒水,Fried,300.0,189.0
V001049,2026-04-25,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001049,2026-04-25,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001050,2026-04-25,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001050,2026-04-25,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001050,2026-04-25,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001050,2026-04-25,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001050,2026-04-25,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001050,2026-04-25,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001050,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001050,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001050,2026-04-25,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001050,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001050,2026-04-25,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001050,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001050,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001050,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001050,2026-04-25,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001050,2026-04-25,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001050,2026-04-25,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001050,2026-04-25,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001051,2026-04-25,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001051,2026-04-25,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001051,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001051,2026-04-25,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001051,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001051,2026-04-25,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001051,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001051,2026-04-25,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001052,2026-04-25,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001052,2026-04-25,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001052,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001052,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001053,2026-04-25,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001053,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001053,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001053,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001054,2026-04-25,M01,舒肥紅酒燉牛肉,主食,Red_Meat,480.0,192.0
V001054,2026-04-25,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001054,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001054,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001054,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001054,2026-04-25,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001055,2026-04-25,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001055,2026-04-25,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001055,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001055,2026-04-25,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001055,2026-04-25,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001055,2026-04-25,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001055,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001055,2026-04-25,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001055,2026-04-25,W06,Negroni,酒水,Cheese,350.0,266.0
V001056,2026-04-25,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001056,2026-04-25,M06,香煎鮭魚佐檸檬,主食,Seafood,460.0,193.2
V001056,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001056,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001056,2026-04-25,W09,精釀 IPA,酒水,Fried,260.0,150.8
V001056,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001056,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001056,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001057,2026-04-25,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001057,2026-04-25,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001057,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001057,2026-04-25,S06,酥炸花枝圈,副食,Fried,220.0,154.0
V001057,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001057,2026-04-25,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001057,2026-04-25,W08,Gin & Tonic,酒水,Universal,300.0,234.0
V001057,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001058,2026-04-25,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001058,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001058,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001058,2026-04-25,W12,季節水果特調,酒水,Universal,340.0,261.8
V001058,2026-04-25,W06,Negroni,酒水,Cheese,350.0,266.0
V001058,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001059,2026-04-25,M03,炭烤戰斧牛排,主食,Red_Meat,880.0,308.0
V001059,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001059,2026-04-25,S03,伊比利火腿盤,副食,Cheese,380.0,247.0
V001059,2026-04-25,D01,提拉米蘇,甜點,Dessert,180.0,117.0
V001059,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001059,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001059,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001060,2026-04-25,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001060,2026-04-25,M05,白酒蛤蜊義大利麵,主食,Seafood,380.0,167.2
V001060,2026-04-25,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001060,2026-04-25,S02,西班牙蒜辣蝦,副食,Seafood,260.0,176.8
V001060,2026-04-25,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001060,2026-04-25,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001060,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
V001060,2026-04-25,D02,焦糖烤布蕾,甜點,Dessert,160.0,107.2
V001060,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001060,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001060,2026-04-25,W02,卡本內蘇維翁(杯),酒水,Red_Meat,320.0,192.0
V001060,2026-04-25,W07,Old Fashioned,酒水,Red_Meat,380.0,285.0
V001060,2026-04-25,W06,Negroni,酒水,Cheese,350.0,266.0
V001060,2026-04-25,W13,無酒精莫吉托,酒水,Universal,180.0,144.0
V001060,2026-04-25,W06,Negroni,酒水,Cheese,350.0,266.0
V001060,2026-04-25,W01,馬爾貝克紅酒(杯),酒水,Red_Meat,280.0,173.6
V001060,2026-04-25,W11,威士忌 Highball,酒水,Cheese,300.0,222.0
V001060,2026-04-25,W12,季節水果特調,酒水,Universal,340.0,261.8
V001060,2026-04-25,W03,夏多內白酒(杯),酒水,Seafood,260.0,161.2
V001060,2026-04-25,W04,白蘇維翁(杯),酒水,Seafood,280.0,170.8
V001060,2026-04-25,W12,季節水果特調,酒水,Universal,340.0,261.8
V001060,2026-04-25,W12,季節水果特調,酒水,Universal,340.0,261.8
V001061,2026-04-25,M02,爐烤伊比利豬肩,主食,Red_Meat,520.0,197.6
V001061,2026-04-25,S05,松露薯條,副食,Fried,180.0,129.6
V001061,2026-04-25,W10,小麥白啤酒,酒水,Fried,240.0,136.8
V001062,2026-04-25,M04,松露野菌燉飯,主食,Cheese,420.0,189.0
V001062,2026-04-25,S04,三種起司拼盤,副食,Cheese,340.0,224.4
V001062,2026-04-25,S01,紹興油泡蝦,副食,Seafood,280.0,196.0
V001062,2026-04-25,S07,炙燒櫛瓜佐油醋,副食,Universal,160.0,108.8
